0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y
49.45923633360985,4.90085701647803,-49.45923633360985,4.90085701647803,-49.45923633360985,-4.90085701647803,49.45923633360985,-4.90085701647803,48.73926402016153,9.754516100806413,-48.73926402016153,9.754516100806413,-48.73926402016153,-9.754516100806413,48.73926402016153,-9.754516100806413
49.159236333609854,4.90085701647803,-49.159236333609854,4.90085701647803,-49.159236333609854,-4.90085701647803,49.159236333609854,-4.90085701647803,48.43926402016153,9.754516100806413,-48.43926402016153,9.754516100806413,-48.43926402016153,-9.754516100806413,48.43926402016153,-9.754516100806413
48.85923633360986,4.90085701647803,-48.85923633360986,4.90085701647803,-48.85923633360986,-4.90085701647803,48.85923633360986,-4.90085701647803,48.139264020161534,9.754516100806413,-48.139264020161534,9.754516100806413,-48.139264020161534,-9.754516100806413,48.139264020161534,-9.754516100806413
48.55923633360986,4.90085701647803,-48.55923633360986,4.90085701647803,-48.55923633360986,-4.90085701647803,48.55923633360986,-4.90085701647803,47.83926402016154,9.754516100806413,-47.83926402016154,9.754516100806413,-47.83926402016154,-9.754516100806413,47.83926402016154,-9.754516100806413
48.25923633360986,4.90085701647803,-48.25923633360986,4.90085701647803,-48.25923633360986,-4.90085701647803,48.25923633360986,-4.90085701647803,47.53926402016154,9.754516100806413,-47.53926402016154,9.754516100806413,-47.53926402016154,-9.754516100806413,47.53926402016154,-9.754516100806413
47.959236333609866,4.90085701647803,-47.959236333609866,4.90085701647803,-47.959236333609866,-4.90085701647803,47.959236333609866,-4.90085701647803,47.23926402016154,9.754516100806413,-47.23926402016154,9.754516100806413,-47.23926402016154,-9.754516100806413,47.23926402016154,-9.754516100806413
47.65923633360987,4.90085701647803,-47.65923633360987,4.90085701647803,-47.65923633360987,-4.90085701647803,47.65923633360987,-4.90085701647803,46.939264020161545,9.754516100806413,-46.939264020161545,9.754516100806413,-46.939264020161545,-9.754516100806413,46.939264020161545,-9.754516100806413
47.35923633360987,4.90085701647803,-47.35923633360987,4.90085701647803,-47.35923633360987,-4.90085701647803,47.35923633360987,-4.90085701647803,46.63926402016155,9.754516100806413,-46.63926402016155,9.754516100806413,-46.63926402016155,-9.754516100806413,46.63926402016155,-9.754516100806413
47.059236333609874,4.90085701647803,-47.059236333609874,4.90085701647803,-47.059236333609874,-4.90085701647803,47.059236333609874,-4.90085701647803,46.33926402016155,9.754516100806413,-46.33926402016155,9.754516100806413,-46.33926402016155,-9.754516100806413,46.33926402016155,-9.754516100806413
46.75923633360988,4.90085701647803,-46.75923633360988,4.90085701647803,-46.75923633360988,-4.90085701647803,46.75923633360988,-4.90085701647803,46.03926402016155,9.754516100806413,-46.03926402016155,9.754516100806413,-46.03926402016155,-9.754516100806413,46.03926402016155,-9.754516100806413
