0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y
-1.932929825589004, -0.5135974000600697, 1.8984389859191733, 0.6292292243230452, 1.8294635904904717, 0.8081231162822355, -1.936070067634757, -0.5016300361907637, -1.9844891312588928, -0.24860186627482356, 1.935516751078661, 0.5037607629558932, 1.918642433455262, 0.5646336976703307, -1.7341904881389798, -0.9962847739719236, -1.9537072989683673, -0.42781747271205134, 1.954994932874311, 0.4218943142965645, 1.9557551484897007, 0.41835606743063825, 3.4380255184620383, -1.5289279292658375, -9.817046576052622, 0.7198668480486113, 1.9992724165797415, 0.053942601933911746, 1.9890093881816424, 0.20938398631530866, -1.7687871914275262, -0.9334837285362417, -7.64975972108542, -0.3526346148116531, 1.9964301616778644, 0.11944291332220783, 1.9988875057204503, 0.06669887161471756, 4.701309376763888, -0.15303221187323596, -1.905175327868467, 0.6085285285681183, 1.9638299807802075, 0.3786446970298263, 1.9934211562177062, -0.16208668650960648, -1.9897808726514226, -0.2019209717452449
-1.9329721738082914, -0.5134379955582251, 1.8981950728265453, 0.6299646541648399, 1.8281858585457758, 0.811009535463822, -1.935986476058001, -0.5019525520609727, 6.289744069650076, 0.35610910554413966, 1.935719282630489, 0.5029819667269442, 1.918439418533609, 0.565323091175681, -1.7317920186369125, -1.0004481016951787, -12.72155035240213, -0.6147723805845561, 1.9548851201519408, 0.42240284919556637, 1.9555010099656698, 0.41954236975929493, 10.121920422975316, -1.4359068685546137, -17.247297506813645, 0.18063915681180487, 1.9992660778627676, 0.05417702379447123, 1.9890458990311997, 0.20903686647854022, -1.7633462729422051, -0.9437213156969774, -1.9996043919375859, 0.03977782980401025, 1.9964132043398306, 0.11972601028001181, 1.9988918544944019, 0.0665684162041642, -1.9013844325437799, -0.6202719078599063, -1.9025028232546375, 0.6168330467056163, 1.9638394079648438, 0.3785957999295452, 1.993402027332007, -0.162321771271273, -1.9895890069344349, -0.2038028053919985
-1.9330024501261336, -0.5133239988607234, 1.8979625877061148, 0.6306647411009346, 1.8269421721143464, 0.8138072866165025, -1.9358963711319073, -0.5022999504661657, -10.426668669858925, 9.395898256102592, 1.935920690559698, 0.5022062124893147, 1.918228221984079, 0.5660392993280575, -1.7294199699320658, -1.004542964536696, -1.9519517722216915, -0.43575713295435375, 1.954780686058716, 0.422885882256449, 1.9552415925084186, 0.4207497057932937, 3.1870417387747128, -6.525376741055133, -1.9451721736800112, -0.4650862444117007, 1.9992592417424113, 0.05442870848696462, 1.989074879631161, 0.2087609235951081, -1.7578655178977283, -0.9538914094309434, -12.542869642419491, 0.18950279743880727, 1.9964049147172538, 0.11986415849950569, 1.9988976160658822, 0.0663951842088919, 4.799813450496754, -0.1557193062326282, 12.206058466362002, -0.9984570976986196, 1.963857640110267, 0.3785012145033806, 1.993382945978748, -0.16255593093175094, -1.9893967730369337, -0.20567080354351358
-1.9330335612498726, -0.5132068307043807, 1.8977321717867908, 0.6313577465790619, 1.8257307713261257, 0.8165213718163842, -1.93580259632715, -0.502661225929617, -1.9816572849890963, -0.27024878325284657, 1.9361411564406577, 0.5013555847266813, 1.9180172517704643, 0.566753757738645, -1.7271300830552412, -1.0084749259181385, -12.946493999560577, -0.7623992195075336, 1.9546815298666413, 0.4233439698380111, 1.9550012119048334, 0.4218652171613968, 10.429165110312143, -1.3841805132644027, -10.148756313217783, 0.7164627445555398, 1.9992546286250783, 0.054597893010633856, 1.989095441337296, 0.20856491855340045, -1.7519028540688548, -0.9647986266083717, -1.9995557249649771, 0.0421533244215143, 1.9963976933995566, 0.11998437310304266, 1.998902304153129, 0.06625389385773414, -1.894817698625496, -0.6400514736922162, -7.585420051775855, -0.22982501764843855, 1.9638731928723365, 0.3784205099058633, 1.9933591602927463, -0.16284734593169442, 1.7112868719731291, 0.35456180958859934
-1.9330673091083213, -0.5130796999070552, 1.8974930391943212, 0.6320760762828304, 1.8245652000906805, 0.8191225980389352, -1.9357390613377135, -0.5029058424908067, -10.32254462792303, 9.479051101531166, 1.9363495003159148, 0.5005503097854465, 1.9178201029839748, 0.5674205253518214, -1.7248830109186128, -1.0123134883248075, -1.9502035723755229, -0.44351553106260966, 1.954588949226388, 0.4237712113417856, 1.9547654273913677, 0.42295640895421194, 8.73933181563332, -7.416525678140362, -10.263287366060512, 0.71373544322026, 1.9992486265757825, 0.054817233921892125, 1.9891148827673164, 0.2083794211374166, -1.7449802284364158, -0.9772635275942689, -7.797990551046803, -0.375511180053017, 1.9963957939448749, 0.12001597360023614, 1.998904643415492, 0.066183279852125, 4.887886238208143, -0.16030805433218792, -1.8937188184037412, 0.6432954506473191, 1.963910217720967, 0.37822831296874565, 1.9933339609592522, -0.16315550890637728, -1.9890014191167933, -0.20945967332969523
-1.9331085275191047, -0.5129243812034281, 1.8972596346618882, 0.6327763259498874, 1.8234031743774555, 0.8217060689019031, -1.9356962197227112, -0.5030707156565618, -1.9786688065034688, -0.2913241393536384, 1.9365711538125785, 0.4996920714009965, 1.917621177525305, 0.5680924392266302, -1.7227055996189524, -1.0160144767873664, -1.9493313645648462, -0.4473334674756129, 1.9544902637857409, 0.4242261292833625, 1.954534641703596, 0.42402162018061745, -1.8283045961843627, -0.8107418230060262, -1.9407283980715246, -0.4832942012053663, 1.9992435524623215, 0.05500198121737516, 1.9891390614538689, 0.20814849074260075, -1.7377053740321171, -0.9901414207374115, -7.834380836343698, -0.38118818442159624, 1.9963895451828357, 0.12011987297974572, 1.9989080559138686, 0.0660801331917357, 4.934049131025969, -0.16248455300303416, -1.890631686450062, 0.6523126751727233, 1.9639538398889171, 0.3780017391303618, 1.9933111366538738, -0.16343412278848626, -1.9887956208348276, -0.21140477418500517
-1.9331357459209382, -0.5128217895552973, 1.8970397426884809, 0.6334352489879473, 1.8222580713750611, 0.8242423923267006, -1.9356608285854588, -0.503206872647676, -1.9769411284794394, -0.3028263108226242, 1.9367901428985834, 0.498842602802612, 1.917413648208195, 0.5687924943816862, -1.7205767866563644, -1.019615379061762, -13.210106545856933, -0.9818188234801903, 1.9543942085598427, 0.4246684324832083, 1.9543224583765355, 0.42499850433277403, 10.788833130977274, -1.2935200114058767, -10.409177301706212, 0.6920571258958332, 1.9992382501539874, 0.055194375811509565, 1.9891637739576702, 0.2079121939052109, -1.7304860769171533, -1.0027053094483347, -6.802502085080743, 0.5946935211707962, 1.9963834921647168, 0.12022043175853815, 1.998913992434324, 0.0659003099406388, -1.8840302546831071, -0.6711408193804838, 12.185097274092554, -0.9464343266390349, 1.9639968280338056, 0.3777783205441386, 1.9932863540675625, -0.16373610074764597, -1.9885797524584388, -0.2134257906447451
-1.9331732988830013, -0.5126802087908342, -2.939954123514572, -0.33140205812885815, 13.29654240004584, 3.117443876227559, -1.9356297311516386, -0.5033264784231356, -1.9751871782242028, -0.3140630684730558, 1.9370137652142254, 0.49797356693966177, 1.9172058559474616, 0.5694924985640816, -1.718523996056481, -1.0230714906486567, -13.295553876131546, -1.04001579138093, 1.9543098474106346, 0.42505649073249296, 1.954133184312839, 0.4258679348898727, 10.905586177595618, -1.2797804572419083, -10.492587823003296, 0.6934931452446234, 1.999233809610265, 0.05535498632667575, 1.9891779752220156, 0.20777628086873162, -1.723317951003737, -1.0149754872647327, -7.9073405280978015, -0.3934498515554956, 1.9963760421257257, 0.1203440834707818, 1.9989209462061772, 0.06568904640959553, 5.027087168374019, -0.16681726036412714, -7.594996304150367, -0.19766933513361884, 1.964031276267283, 0.37759918676277354, 1.9932630573020098, -0.16401946346408264, 1.7266634476436367, 0.34981005962996703
-1.9332234538489435, -0.512491051130029, 1.896671171682846, 0.6345379945339918, 1.8198609281288236, 0.8295216707658072, -1.9355900343419086, -0.5034791147170751, -10.557161230208742, 9.21045092337198, 1.937244075340101, 0.49707684774054495, 1.9170147647474316, 0.5701354152658372, -1.7165339915923095, -1.026406866553499, -1.9466572767949035, -0.4588305206734294, 1.9542240283925816, 0.4254508747823546, 1.9539538164457302, 0.4266901489338198, 9.136358749053706, -7.338048118789164, -10.595419490795742, 0.6867447604050407, 1.9992277458557728, 0.055573556665425745, 1.9891828048889846, 0.20773003811194818, -1.7161801520497981, -1.0269983864205101, -1.9994179732125772, 0.04824695217844871, 1.996372735932162, 0.12039891704967814, 1.9989296078228496, 0.0654249414916703, -1.8761119213300905, -0.6929675740199658, -1.8804637754747693, 0.6810697388132702, 1.9640538402285241, 0.3774818044404089, 1.9932414762015507, -0.16428151919757297, -1.9881491867809826, -0.21740011753013705
-1.9332755024426806, -0.512294672678724, 1.8965445465420259, 0.6349163590440089, 1.8186112435154638, 0.8322578596559713, -1.935581815071064, -0.5035107120669878, -1.971196798926647, -0.3382058247596273, 1.9374843597313316, 0.49613945196534487, 1.9168247009386563, 0.570774093553159, -1.714562189554186, -1.0296972847158317, -1.9457600949271099, -0.4626204199873194, 1.9541461120773602, 0.42580861035556417, 1.9537755239227736, 0.4275057919143215, -1.802628341922796, -0.8663319576794288, -1.9339495133625146, -0.5097443278398428, 1.9992216507528788, 0.0557923933967133, 1.9891908949031383, 0.20765255508770275, -1.7091259408359705, -1.0386955850303585, -7.975035114467872, -0.4048492712051551, 1.9963690180675462, 0.12046054831363723, 1.9989381453429165, 0.06516357182522378, 5.114441371573938, -0.17263344530067948, -1.8768747693369252, 0.6908987626464995, 1.9640853018063693, 0.3773180716957302, 1.9932205676780865, -0.16453500717186736, -1.987918960612533, -0.2194953439988815
